user_id,user_index,rank,story_id,headline,headline_normalized,score
U278494,198329,3,2508244,బరువు తగ్గండిలా...,బరువు తగ్గండిలా...,1.989070177078247
U278494,198329,4,2508045,బరువు తగ్గండిలా...,బరువు తగ్గండిలా...,1.989070177078247
U278494,198329,5,2527869,పండ్లు పరిమితంగానే...                        ,పండ్లు పరిమితంగానే...,1.9883273839950562
U278494,198329,6,2527643,పండ్లు పరిమితంగానే...                        ,పండ్లు పరిమితంగానే...,1.9883273839950562
U278494,198329,7,2528217,పండ్లు పరిమితంగానే...                        ,పండ్లు పరిమితంగానే...,1.9883273839950562
U278494,198329,8,2504853,ఇన్ఫ్లమేషన్ ,ఇన్ఫ్లమేషన్,1.9881489276885986
U278494,198329,9,2514456,ఇలా చేస్తే మెదడుకు హాని,ఇలా చేస్తే మెదడుకు హాని,1.9880322217941284
U278494,198329,10,2514928,ఇలా చేస్తే మెదడుకు హాని,ఇలా చేస్తే మెదడుకు హాని,1.9880322217941284
U278756,198620,1,2519719,‘ఇస్కాన్’పై బంగ్లాదేశ్లో నిషేధం?,‘ఇస్కాన్’పై బంగ్లాదేశ్లో నిషేధం?,1.6054432392120361
U278756,198620,2,2519811,‘ఇస్కాన్’పై బంగ్లాదేశ్లో నిషేధం?,‘ఇస్కాన్’పై బంగ్లాదేశ్లో నిషేధం?,1.6054432392120361
U278756,198620,3,2520014,‘ఇస్కాన్’పై బంగ్లాదేశ్లో నిషేధం!,‘ఇస్కాన్’పై బంగ్లాదేశ్లో నిషేధం!,1.6043856143951416
U278756,198620,4,2494871,గ్రూప్–1 మెయిన్స్ పరీక్షకు పటిష్ఠ భద్రత,గ్రూప్–1 మెయిన్స్ పరీక్షకు పటిష్ఠ భద్రత,1.6032633781433105
U278756,198620,5,2495277,గ్రూప్–1 మెయిన్స్ పరీక్షకు పటిష్ఠ భద్రత,గ్రూప్–1 మెయిన్స్ పరీక్షకు పటిష్ఠ భద్రత,1.6032633781433105
U278756,198620,6,2505088,కెనడాలో హిందూ  ఆలయంపై దాడి,కెనడాలో హిందూ ఆలయంపై దాడి,1.6007441282272339
U278756,198620,7,2504924,కెనడాలో హిందూ  ఆలయంపై దాడి,కెనడాలో హిందూ ఆలయంపై దాడి,1.6007441282272339
U278756,198620,8,2495790,అతిసారం మరణాలపై సమగ్ర విచారణ,అతిసారం మరణాలపై సమగ్ర విచారణ,1.6006946563720703
U278756,198620,9,2491497,బెంగాల్ సర్కారుకు సీనియర్ వైద్యుల హెచ్చరిక,బెంగాల్ సర్కారుకు సీనియర్ వైద్యుల హెచ్చరిక,1.598529577255249
U278756,198620,10,2532422,ఫర్నిచర్ వ్యాజ్యంలో కౌంటర్ వేయండి,ఫర్నిచర్ వ్యాజ్యంలో కౌంటర్ వేయండి,1.598101019859314
U280655,200731,1,2513068,హాట్ హిట్స్,హాట్ హిట్స్,4.234407424926758
U280655,200731,2,2513089,హాట్ హిట్స్,హాట్ హిట్స్,4.234407424926758
U280655,200731,3,2513315,హాట్ హిట్స్,హాట్ హిట్స్,4.234407424926758
U280655,200731,4,2508615,హాట్ హిట్స్ ,హాట్ హిట్స్,4.2319231033325195
U280655,200731,5,2508608,హాట్ హిట్స్ ,హాట్ హిట్స్,4.2319231033325195
U280655,200731,6,2508601,హాట్ హిట్స్ ,హాట్ హిట్స్,4.2319231033325195
U280655,200731,7,2515130,ఆమె కూడా భర్తకు విడాకులు ఇచ్చింది,ఆమె కూడా భర్తకు విడాకులు ఇచ్చింది,4.226362228393555
U280655,200731,8,2515400,ఆమె కూడా భర్తకు విడాకులు ఇచ్చింది,ఆమె కూడా భర్తకు విడాకులు ఇచ్చింది,4.226362228393555
U280655,200731,9,2515611,ఆమె కూడా భర్తకు విడాకులు ఇచ్చింది,ఆమె కూడా భర్తకు విడాకులు ఇచ్చింది,4.226362228393555
U280655,200731,10,2527427,హాట్ హిట్స్,హాట్ హిట్స్,4.214359283447266
U281349,201502,1,2533806,రచయిత ‘కాటూరు’ అస్తమయం ,రచయిత ‘కాటూరు’ అస్తమయం,3.0008137226104736
U281349,201502,2,684193,తెలుగు నవలకు జాతీయ అవార్డు,తెలుగు నవలకు జాతీయ అవార్డు,2.2504172325134277
U281349,201502,3,2507347,ఇలా అలంకరిస్తే ,ఇలా అలంకరిస్తే,2.1513547897338867
U281349,201502,4,2507149,ఇలా అలంకరిస్తే ,ఇలా అలంకరిస్తే,2.1513547897338867
U281349,201502,5,2507430,ఇలా అలంకరిస్తే ,ఇలా అలంకరిస్తే,2.1513547897338867
U281349,201502,6,2492910,ఆర్గంజా అదరహో... ,ఆర్గంజా అదరహో...,2.134636878967285
U281349,201502,7,2541361,ఇంటిని అందంగా అలంకరిద్దాం!,ఇంటిని అందంగా అలంకరిద్దాం!,2.107416868209839
U281349,201502,8,2514457,పిల్లలు ఎవరితోనూ కలవడం లేదా?,పిల్లలు ఎవరితోనూ కలవడం లేదా?,2.0910282135009766
U281349,201502,9,2514605,పిల్లలు ఎవరితోనూ కలవడం లేదా?,పిల్లలు ఎవరితోనూ కలవడం లేదా?,2.0910282135009766
U281349,201502,10,2514929,పిల్లలు ఎవరితోనూ కలవడం లేదా?,పిల్లలు ఎవరితోనూ కలవడం లేదా?,2.0910282135009766
U281977,202199,1,2494006,"ఇన్ఫీ లాభం రూ.6,506 కోట్లు","ఇన్ఫీ లాభం రూ.6,506 కోట్లు",2.3188533782958984
U281977,202199,2,2493810,"ఇన్ఫీ లాభం రూ.6,506 కోట్లు","ఇన్ఫీ లాభం రూ.6,506 కోట్లు",2.3188533782958984
U281977,202199,3,2493695,"ఇన్ఫీ లాభం రూ.6,506 కోట్లు","ఇన్ఫీ లాభం రూ.6,506 కోట్లు",2.3188533782958984
U281977,202199,4,2499551,"ఐసీఐసీఐ బ్యాంక్  లాభం రూ.11,746 కోట్లు ","ఐసీఐసీఐ బ్యాంక్ లాభం రూ.11,746 కోట్లు",2.3186986446380615
U281977,202199,5,2541219,ఏడాదిలో రూ.77.6 లక్షల కోట్లు ,ఏడాదిలో రూ.77.6 లక్షల కోట్లు,2.3184549808502197
U281977,202199,6,2541167,ఏడాదిలో రూ.77.6 లక్షల కోట్లు ,ఏడాదిలో రూ.77.6 లక్షల కోట్లు,2.3184549808502197
U281977,202199,7,2541551,ఏడాదిలో రూ.77.6 లక్షల కోట్లు ,ఏడాదిలో రూ.77.6 లక్షల కోట్లు,2.3184549808502197
U281977,202199,8,2502725,మురిపించిన ‘మూరత్’,మురిపించిన ‘మూరత్’,2.3174891471862793
U281977,202199,9,2503289,మురిపించిన ‘మూరత్’,మురిపించిన ‘మూరత్’,2.3174891471862793
U281977,202199,10,2502831,మురిపించిన ‘మూరత్’,మురిపించిన ‘మూరత్’,2.3174891471862793
U282896,203220,1,2541551,ఏడాదిలో రూ.77.6 లక్షల కోట్లు ,ఏడాదిలో రూ.77.6 లక్షల కోట్లు,2.5418505668640137
U282896,203220,2,2541167,ఏడాదిలో రూ.77.6 లక్షల కోట్లు ,ఏడాదిలో రూ.77.6 లక్షల కోట్లు,2.5418505668640137
U282896,203220,3,2541219,ఏడాదిలో రూ.77.6 లక్షల కోట్లు ,ఏడాదిలో రూ.77.6 లక్షల కోట్లు,2.5418505668640137
U282896,203220,4,2503289,మురిపించిన ‘మూరత్’,మురిపించిన ‘మూరత్’,2.541569232940674
U282896,203220,5,2502725,మురిపించిన ‘మూరత్’,మురిపించిన ‘మూరత్’,2.541569232940674
U282896,203220,6,2502831,మురిపించిన ‘మూరత్’,మురిపించిన ‘మూరత్’,2.541569232940674
U282896,203220,7,2494006,"ఇన్ఫీ లాభం రూ.6,506 కోట్లు","ఇన్ఫీ లాభం రూ.6,506 కోట్లు",2.5412628650665283
U282896,203220,8,2493695,"ఇన్ఫీ లాభం రూ.6,506 కోట్లు","ఇన్ఫీ లాభం రూ.6,506 కోట్లు",2.5412628650665283
U282896,203220,9,2493810,"ఇన్ఫీ లాభం రూ.6,506 కోట్లు","ఇన్ఫీ లాభం రూ.6,506 కోట్లు",2.5412628650665283
U282896,203220,10,2499551,"ఐసీఐసీఐ బ్యాంక్  లాభం రూ.11,746 కోట్లు ","ఐసీఐసీఐ బ్యాంక్ లాభం రూ.11,746 కోట్లు",2.540728807449341
U283936,204376,1,2525927,చలి కాలంలో,చలి కాలంలో,4.852292537689209
U283936,204376,2,2526063,చలి కాలంలో,చలి కాలంలో,4.852292537689209
U283936,204376,3,2503090,ఆప్రికాట్ డిలైట్,ఆప్రికాట్ డిలైట్,4.8183746337890625
U283936,204376,4,2502885,ఆప్రికాట్ డిలైట్,ఆప్రికాట్ డిలైట్,4.8183746337890625
U283936,204376,5,2502779,ఆప్రికాట్ డిలైట్,ఆప్రికాట్ డిలైట్,4.8183746337890625
U283936,204376,6,2483635,కాఫీ సందేశ్!,కాఫీ సందేశ్!,4.78614616394043
U283936,204376,7,2483620,కాఫీ సందేశ్!,కాఫీ సందేశ్!,4.78614616394043
U283936,204376,8,2483693,కాఫీ సందేశ్!,కాఫీ సందేశ్!,4.78614616394043
U283936,204376,9,2516579,శీతాకాలంవేడి వేడిగా..!,శీతాకాలంవేడి వేడిగా..!,4.708728790283203
U283936,204376,10,2521059,చపాతీలతో తింటే భలే రుచి,చపాతీలతో తింటే భలే రుచి,4.665403842926025
U284066,204521,1,2493810,"ఇన్ఫీ లాభం రూ.6,506 కోట్లు","ఇన్ఫీ లాభం రూ.6,506 కోట్లు",4.15429162979126
U284066,204521,2,2494006,"ఇన్ఫీ లాభం రూ.6,506 కోట్లు","ఇన్ఫీ లాభం రూ.6,506 కోట్లు",4.15429162979126
U284066,204521,3,2493695,"ఇన్ఫీ లాభం రూ.6,506 కోట్లు","ఇన్ఫీ లాభం రూ.6,506 కోట్లు",4.15429162979126
U284066,204521,4,2541219,ఏడాదిలో రూ.77.6 లక్షల కోట్లు ,ఏడాదిలో రూ.77.6 లక్షల కోట్లు,4.1541218757629395
U284066,204521,5,2541167,ఏడాదిలో రూ.77.6 లక్షల కోట్లు ,ఏడాదిలో రూ.77.6 లక్షల కోట్లు,4.1541218757629395
U284066,204521,6,2541551,ఏడాదిలో రూ.77.6 లక్షల కోట్లు ,ఏడాదిలో రూ.77.6 లక్షల కోట్లు,4.1541218757629395
U284066,204521,7,2499551,"ఐసీఐసీఐ బ్యాంక్  లాభం రూ.11,746 కోట్లు ","ఐసీఐసీఐ బ్యాంక్ లాభం రూ.11,746 కోట్లు",4.153311252593994
U284066,204521,8,2503289,మురిపించిన ‘మూరత్’,మురిపించిన ‘మూరత్’,4.152895450592041
U284066,204521,9,2502831,మురిపించిన ‘మూరత్’,మురిపించిన ‘మూరత్’,4.152895450592041
U284066,204521,10,2502725,మురిపించిన ‘మూరత్’,మురిపించిన ‘మూరత్’,4.152895450592041
U28833,209258,1,2527035,బరువు పెరగాలంటే..! ,బరువు పెరగాలంటే..!,4.8274078369140625
U28833,209258,2,2514928,ఇలా చేస్తే మెదడుకు హాని,ఇలా చేస్తే మెదడుకు హాని,4.823028564453125
U28833,209258,3,2514604,ఇలా చేస్తే మెదడుకు హాని,ఇలా చేస్తే మెదడుకు హాని,4.823028564453125
U28833,209258,4,2514456,ఇలా చేస్తే మెదడుకు హాని,ఇలా చేస్తే మెదడుకు హాని,4.823028564453125
U28833,209258,5,2504853,ఇన్ఫ్లమేషన్ ,ఇన్ఫ్లమేషన్,4.821399688720703
U28833,209258,6,2507941,బరువు తగ్గండిలా...,బరువు తగ్గండిలా...,4.821229457855225
U28833,209258,7,2508244,బరువు తగ్గండిలా...,బరువు తగ్గండిలా...,4.821229457855225
U28833,209258,8,2508045,బరువు తగ్గండిలా...,బరువు తగ్గండిలా...,4.821229457855225
U28833,209258,9,2528217,పండ్లు పరిమితంగానే...                        ,పండ్లు పరిమితంగానే...,4.820544719696045
U28833,209258,10,2527643,పండ్లు పరిమితంగానే...                        ,పండ్లు పరిమితంగానే...,4.820544719696045
U289268,210300,1,2526063,చలి కాలంలో,చలి కాలంలో,5.50823974609375
U289268,210300,2,2525927,చలి కాలంలో,చలి కాలంలో,5.50823974609375
U289268,210300,3,2502779,ఆప్రికాట్ డిలైట్,ఆప్రికాట్ డిలైట్,5.45334529876709
U289268,210300,4,2503090,ఆప్రికాట్ డిలైట్,ఆప్రికాట్ డిలైట్,5.45334529876709
U289268,210300,5,2502885,ఆప్రికాట్ డిలైట్,ఆప్రికాట్ డిలైట్,5.45334529876709
U289268,210300,6,2483693,కాఫీ సందేశ్!,కాఫీ సందేశ్!,5.4299726486206055
U289268,210300,7,2483635,కాఫీ సందేశ్!,కాఫీ సందేశ్!,5.4299726486206055
U289268,210300,8,2483620,కాఫీ సందేశ్!,కాఫీ సందేశ్!,5.4299726486206055
U289268,210300,9,2516579,శీతాకాలంవేడి వేడిగా..!,శీతాకాలంవేడి వేడిగా..!,5.330768585205078
U289268,210300,10,2521059,చపాతీలతో తింటే భలే రుచి,చపాతీలతో తింటే భలే రుచి,5.277270793914795
U290068,211190,1,666637,రానా ' హిరణ్య కశ్యప’ మూవీ నుంచి లేటెస్ట్ అప్డేట్ !,రానా ' హిరణ్య కశ్యప’ మూవీ నుంచి లేటెస్ట్ అప్డేట్ !,4.110658168792725
U290068,211190,2,2540458,రొమాంటిక్ ఎంటర్టైనర్,రొమాంటిక్ ఎంటర్టైనర్,4.109663486480713
U290068,211190,3,2540424,రొమాంటిక్ ఎంటర్టైనర్,రొమాంటిక్ ఎంటర్టైనర్,4.109663486480713
U290068,211190,4,2540403,రొమాంటిక్ ఎంటర్టైనర్,రొమాంటిక్ ఎంటర్టైనర్,4.109663486480713
U290068,211190,5,723423,Blur : ముగిసిన ' బ్లర్ ' చిత్రీకరణ,Blur : ముగిసిన ' బ్లర్ ' చిత్రీకరణ,4.109343528747559
U290068,211190,6,800065,‘మహానటి’ రిలీజ్ డేట్ ఫిక్స్,‘మహానటి’ రిలీజ్ డేట్ ఫిక్స్,4.107048511505127
U290068,211190,7,468101,' తిమ్మరుసు ' విడుదలకు రెడీ,' తిమ్మరుసు ' విడుదలకు రెడీ,4.106959819793701
U290068,211190,8,2536886, అధికంగా టిక్కెట్లు అమ్ముడైన సినిమాలు,అధికంగా టిక్కెట్లు అమ్ముడైన సినిమాలు,4.106143951416016
U290068,211190,9,2536984, అధికంగా టిక్కెట్లు అమ్ముడైన సినిమాలు,అధికంగా టిక్కెట్లు అమ్ముడైన సినిమాలు,4.106143951416016
U290068,211190,10,540995,తెలుగులో రిలీజ్ కానున్న ' దియా ',తెలుగులో రిలీజ్ కానున్న ' దియా ',4.105835437774658
U291605,212898,1,2482203,హరిత కాకతీయ హోటల్లో ఫుడ్ఫెస్టివల్,హరిత కాకతీయ హోటల్లో ఫుడ్ఫెస్టివల్,2.474902868270874
U291605,212898,2,2514799,● కేక్ మిక్సింగ్,● కేక్ మిక్సింగ్,2.4635169506073
U291605,212898,3,2529706,వహ్వా.. హైదరాబాద్ బిర్యానీ!,వహ్వా.. హైదరాబాద్ బిర్యానీ!,2.445228099822998
U291605,212898,4,2529847,వహ్వా.. హైదరాబాద్ బిర్యానీ!,వహ్వా.. హైదరాబాద్ బిర్యానీ!,2.445228099822998
U291605,212898,5,2482989,ఫుడ్ ఫెస్టివల్లో ఆకట్టుకున్న వంటకాలు,ఫుడ్ ఫెస్టివల్లో ఆకట్టుకున్న వంటకాలు,2.407907724380493
U291605,212898,6,2505021,ఒక్కో ప్రాంతానికి ఒక్కో మెనూ,ఒక్కో ప్రాంతానికి ఒక్కో మెనూ,2.405452251434326
U291605,212898,7,2494257,మంచింగ్గా కుళ్లిన చికెన్! ,మంచింగ్గా కుళ్లిన చికెన్!,2.3994812965393066
U291605,212898,8,2494442,మంచింగ్గా కుళ్లిన చికెన్! ,మంచింగ్గా కుళ్లిన చికెన్!,2.3994812965393066
U291605,212898,9,2530995,వారం పాటు పెట్టాల్సిన ఆహార పదార్థాలు ఇవే...,వారం పాటు పెట్టాల్సిన ఆహార పదార్థాలు ఇవే...,2.344682216644287
U291605,212898,10,2530925,వారం పాటు పెట్టాల్సిన ఆహార పదార్థాలు ఇవే...,వారం పాటు పెట్టాల్సిన ఆహార పదార్థాలు ఇవే...,2.344682216644287
U293394,214885,1,723423,Blur : ముగిసిన ' బ్లర్ ' చిత్రీకరణ,Blur : ముగిసిన ' బ్లర్ ' చిత్రీకరణ,3.0235888957977295
U293394,214885,2,666637,రానా ' హిరణ్య కశ్యప’ మూవీ నుంచి లేటెస్ట్ అప్డేట్ !,రానా ' హిరణ్య కశ్యప’ మూవీ నుంచి లేటెస్ట్ అప్డేట్ !,3.0159389972686768
U293394,214885,3,800065,‘మహానటి’ రిలీజ్ డేట్ ఫిక్స్,‘మహానటి’ రిలీజ్ డేట్ ఫిక్స్,3.0137109756469727
U293394,214885,4,468101,' తిమ్మరుసు ' విడుదలకు రెడీ,' తిమ్మరుసు ' విడుదలకు రెడీ,3.0123419761657715
U293394,214885,5,2540424,రొమాంటిక్ ఎంటర్టైనర్,రొమాంటిక్ ఎంటర్టైనర్,3.012082815170288
U293394,214885,6,2540458,రొమాంటిక్ ఎంటర్టైనర్,రొమాంటిక్ ఎంటర్టైనర్,3.012082815170288
U293394,214885,7,2540403,రొమాంటిక్ ఎంటర్టైనర్,రొమాంటిక్ ఎంటర్టైనర్,3.012082815170288
U293394,214885,8,421537,ఈ నెల 17 న రానున్న ' అర్జున్ సురవరం ',ఈ నెల 17 న రానున్న ' అర్జున్ సురవరం ',3.012075662612915
U293394,214885,9,867192,ఆర్ఆర్ఆర్ షూటింగ్ మళ్లీ వాయిదా,ఆర్ఆర్ఆర్ షూటింగ్ మళ్లీ వాయిదా,3.0089399814605713
U293394,214885,10,2493360,థ్రిల్ ఇచ్చే డీల్,థ్రిల్ ఇచ్చే డీల్,3.0088624954223633
U297013,218907,1,2526063,చలి కాలంలో,చలి కాలంలో,4.506430149078369
U297013,218907,2,2525927,చలి కాలంలో,చలి కాలంలో,4.506430149078369
U297013,218907,3,2483620,కాఫీ సందేశ్!,కాఫీ సందేశ్!,4.477437496185303
U297013,218907,4,2483635,కాఫీ సందేశ్!,కాఫీ సందేశ్!,4.477437496185303
U297013,218907,5,2483693,కాఫీ సందేశ్!,కాఫీ సందేశ్!,4.477437496185303
U297013,218907,6,2503090,ఆప్రికాట్ డిలైట్,ఆప్రికాట్ డిలైట్,4.438724517822266
U297013,218907,7,2502885,ఆప్రికాట్ డిలైట్,ఆప్రికాట్ డిలైట్,4.438724517822266
U297013,218907,8,2502779,ఆప్రికాట్ డిలైట్,ఆప్రికాట్ డిలైట్,4.438724517822266
U297013,218907,9,2516579,శీతాకాలంవేడి వేడిగా..!,శీతాకాలంవేడి వేడిగా..!,4.401416778564453
U297013,218907,10,2521059,చపాతీలతో తింటే భలే రుచి,చపాతీలతో తింటే భలే రుచి,4.381687641143799
U298217,220244,1,2527035,బరువు పెరగాలంటే..! ,బరువు పెరగాలంటే..!,4.372544288635254
U298217,220244,2,2527643,పండ్లు పరిమితంగానే...                        ,పండ్లు పరిమితంగానే...,4.367151260375977
U298217,220244,3,2527869,పండ్లు పరిమితంగానే...                        ,పండ్లు పరిమితంగానే...,4.367151260375977
U298217,220244,4,2528217,పండ్లు పరిమితంగానే...                        ,పండ్లు పరిమితంగానే...,4.367151260375977
U298217,220244,5,2508045,బరువు తగ్గండిలా...,బరువు తగ్గండిలా...,4.366465091705322
U298217,220244,6,2507941,బరువు తగ్గండిలా...,బరువు తగ్గండిలా...,4.366465091705322
U298217,220244,7,2508244,బరువు తగ్గండిలా...,బరువు తగ్గండిలా...,4.366465091705322
U298217,220244,8,2514604,ఇలా చేస్తే మెదడుకు హాని,ఇలా చేస్తే మెదడుకు హాని,4.366360664367676
U298217,220244,9,2514928,ఇలా చేస్తే మెదడుకు హాని,ఇలా చేస్తే మెదడుకు హాని,4.366360664367676
U298217,220244,10,2514456,ఇలా చేస్తే మెదడుకు హాని,ఇలా చేస్తే మెదడుకు హాని,4.366360664367676
U299720,221914,1,2505621,25 నుంచి పార్లమెంటు శీతాకాల సమావేశాలు,25 నుంచి పార్లమెంటు శీతాకాల సమావేశాలు,2.70185923576355
U299720,221914,2,2528868,జమిలిపై ముందుకు!,జమిలిపై ముందుకు!,2.685039520263672
U299720,221914,3,2517765,పార్లమెంటు ముందుకు,పార్లమెంటు ముందుకు,2.6566781997680664
U299720,221914,4,2518106,పార్లమెంటు ముందుకు,పార్లమెంటు ముందుకు,2.6566781997680664
U299720,221914,5,2503356,5న రాష్ట్రానికి రాహుల్,5న రాష్ట్రానికి రాహుల్,2.6445233821868896
U299720,221914,6,2518272,పార్లమెంటు ముందుకు,పార్లమెంటు ముందుకు,2.644479274749756
U299720,221914,7,2505445,25 నుంచి పార్లమెంట్  శీతాకాల సమావేశాలు,25 నుంచి పార్లమెంట్ శీతాకాల సమావేశాలు,2.6437714099884033
U299720,221914,8,2505249,25 నుంచి పార్లమెంట్  శీతాకాల సమావేశాలు,25 నుంచి పార్లమెంట్ శీతాకాల సమావేశాలు,2.6437714099884033
U299720,221914,9,2517319,వైసీపీకి జయమంగళ గుడ్బై,వైసీపీకి జయమంగళ గుడ్బై,2.641038417816162
U299720,221914,10,2517732,పార్లమెంటు ముందుకు 16 బిల్లులు!,పార్లమెంటు ముందుకు 16 బిల్లులు!,2.638866662979126
U300607,222901,1,540597,వెస్టిండీస్ పర్యటనకు భారత జట్టు ప్రకటన,వెస్టిండీస్ పర్యటనకు భారత జట్టు ప్రకటన,3.5338199138641357
U300607,222901,2,666456,ఇప్పట్లో ధోనీ రిటైర్ అవ్వడు : ఎమ్మెస్కే,ఇప్పట్లో ధోనీ రిటైర్ అవ్వడు : ఎమ్మెస్కే,3.533801555633545
U300607,222901,3,2530007,ఆకాశ్దీప్ ఆడేనా?,ఆకాశ్దీప్ ఆడేనా?,3.5338008403778076
U300607,222901,4,2529927,ఆకాశ్దీప్ ఆడేనా?,ఆకాశ్దీప్ ఆడేనా?,3.5338008403778076
U300607,222901,5,2529957,ఆకాశ్దీప్ ఆడేనా?,ఆకాశ్దీప్ ఆడేనా?,3.5338008403778076
U300607,222901,6,2542932,రోహిత్కు ముందే చెప్పేశారా?,రోహిత్కు ముందే చెప్పేశారా?,3.533456325531006
U300607,222901,7,2543414,రోహిత్కు ముందే చెప్పేశారా?,రోహిత్కు ముందే చెప్పేశారా?,3.533456325531006
U300607,222901,8,2543335,రోహిత్కు ముందే చెప్పేశారా?,రోహిత్కు ముందే చెప్పేశారా?,3.533456325531006
U300607,222901,9,465999,టీమిండియాలో ప్రసిద్ధ్ కృష్ణ,టీమిండియాలో ప్రసిద్ధ్ కృష్ణ,3.533278465270996
U300607,222901,10,2509453, బుమ్రాకే పగ్గాలు!,బుమ్రాకే పగ్గాలు!,3.5332136154174805
U302408,224902,1,666456,ఇప్పట్లో ధోనీ రిటైర్ అవ్వడు : ఎమ్మెస్కే,ఇప్పట్లో ధోనీ రిటైర్ అవ్వడు : ఎమ్మెస్కే,8.72673511505127
U302408,224902,2,540597,వెస్టిండీస్ పర్యటనకు భారత జట్టు ప్రకటన,వెస్టిండీస్ పర్యటనకు భారత జట్టు ప్రకటన,8.726460456848145
U302408,224902,3,2529957,ఆకాశ్దీప్ ఆడేనా?,ఆకాశ్దీప్ ఆడేనా?,8.726367950439453
U302408,224902,4,2530007,ఆకాశ్దీప్ ఆడేనా?,ఆకాశ్దీప్ ఆడేనా?,8.726367950439453
U302408,224902,5,2529927,ఆకాశ్దీప్ ఆడేనా?,ఆకాశ్దీప్ ఆడేనా?,8.726367950439453
U302408,224902,6,2543335,రోహిత్కు ముందే చెప్పేశారా?,రోహిత్కు ముందే చెప్పేశారా?,8.725350379943848
U302408,224902,7,2542932,రోహిత్కు ముందే చెప్పేశారా?,రోహిత్కు ముందే చెప్పేశారా?,8.725350379943848
U302408,224902,8,2543414,రోహిత్కు ముందే చెప్పేశారా?,రోహిత్కు ముందే చెప్పేశారా?,8.725350379943848
U302408,224902,9,2545264,‘రిజర్వ్’ పేస్లో ,‘రిజర్వ్’ పేస్లో,8.72530460357666
U302408,224902,10,2544674,‘రిజర్వ్’ పేస్లో ,‘రిజర్వ్’ పేస్లో,8.72530460357666
U302669,225191,1,937990,గోదాం దగ్ధం కేసులో ఇద్దరికి జైలుశిక్ష,గోదాం దగ్ధం కేసులో ఇద్దరికి జైలుశిక్ష,3.61637020111084
U302669,225191,2,2488130,రూ. 24 లక్షల బాణసంచా పట్టివేత,రూ. 24 లక్షల బాణసంచా పట్టివేత,3.6160075664520264
U302669,225191,3,888063,అల్లుడిని చంపిన కేసులో మామ అరెస్టు,అల్లుడిని చంపిన కేసులో మామ అరెస్టు,3.6097989082336426
U302669,225191,4,910014,మహిళను వేధించిన కేసులో యువకుడు అరెస్టు,మహిళను వేధించిన కేసులో యువకుడు అరెస్టు,3.608283519744873
U302669,225191,5,991306,మైనర్ బాలిక హత్యచారం కేసులో నిందితుడు అరెస్టు,మైనర్ బాలిక హత్యచారం కేసులో నిందితుడు అరెస్టు,3.606574296951294
U302669,225191,6,2485923,ముగ్గురు గంజాయి విక్రేతల అరెస్టు,ముగ్గురు గంజాయి విక్రేతల అరెస్టు,3.6041016578674316
U302669,225191,7,2521877,ఫేక్ బెయిల్తో జైలు నుంచి బయటకు,ఫేక్ బెయిల్తో జైలు నుంచి బయటకు,3.603868246078491
U302669,225191,8,2521757,దొంగ.. బెయిల్,దొంగ.. బెయిల్,3.60190749168396
U302669,225191,9,648247,చోరీకి పాల్పడిన ముగ్గురి అరెస్టు,చోరీకి పాల్పడిన ముగ్గురి అరెస్టు,3.5991051197052
U302669,225191,10,543186,మహమ్మదాబాద్లో వ్యక్తి హత్య,మహమ్మదాబాద్లో వ్యక్తి హత్య,3.5980262756347656
U30311,225682,1,2483501,పండగ సీజన్పై ‘ఆటో’ ఆశలు,పండగ సీజన్పై ‘ఆటో’ ఆశలు,3.4102158546447754
U30311,225682,2,2483429,పండగ సీజన్పై ‘ఆటో’ ఆశలు,పండగ సీజన్పై ‘ఆటో’ ఆశలు,3.4102158546447754
U30311,225682,3,2483772,పండగ సీజన్పై ‘ఆటో’ ఆశలు,పండగ సీజన్పై ‘ఆటో’ ఆశలు,3.4102158546447754
U30311,225682,4,2523169,స్కోడా కైలాక్ బుకింగ్స్ షురూ,స్కోడా కైలాక్ బుకింగ్స్ షురూ,3.404341459274292
U30311,225682,5,2523399,స్కోడా కైలాక్ బుకింగ్స్ షురూ,స్కోడా కైలాక్ బుకింగ్స్ షురూ,3.404341459274292
U30311,225682,6,2522969,స్కోడా కైలాక్ బుకింగ్స్ షురూ,స్కోడా కైలాక్ బుకింగ్స్ షురూ,3.404341459274292
U30311,225682,7,2524309,హోండా అమేజ్ కొత్త వెర్షన్,హోండా అమేజ్ కొత్త వెర్షన్,3.3906824588775635
U30311,225682,8,2524737,హోండా అమేజ్ కొత్త వెర్షన్,హోండా అమేజ్ కొత్త వెర్షన్,3.3906824588775635
U30311,225682,9,2524477,హోండా అమేజ్ కొత్త వెర్షన్,హోండా అమేజ్ కొత్త వెర్షన్,3.3906824588775635
U30311,225682,10,2510782,మారుతి సుజుకి ’న్యూ ఆల్ డిజైర్’ కారు విడుదల,మారుతి సుజుకి ’న్యూ ఆల్ డిజైర్’ కారు విడుదల,3.3744752407073975
U307774,230863,1,2507430,ఇలా అలంకరిస్తే ,ఇలా అలంకరిస్తే,2.194272994995117
U307774,230863,2,2507149,ఇలా అలంకరిస్తే ,ఇలా అలంకరిస్తే,2.194272994995117
U307774,230863,3,2507347,ఇలా అలంకరిస్తే ,ఇలా అలంకరిస్తే,2.194272994995117
U307774,230863,4,2492910,ఆర్గంజా అదరహో... ,ఆర్గంజా అదరహో...,2.1830546855926514
